user_id,total_sessions,total_watch_time,avg_watch_time,avg_completion_rate,genre_diversity,device_diversity,churned,recency_days,active_days,session_frequency,completion_ratio,movie_ratio,original_ratio
user_01545,8,567.5,70.9375,0.44975,7,3,1,154,532,0.015037593984962405,0.25,0.75,0.25
user_01546,13,643.2,49.47692307692308,0.5838461538461538,10,5,1,51,628,0.020700636942675158,0.23076923076923078,0.23076923076923078,0.3076923076923077
user_01547,6,301.9,50.31666666666666,0.41966666666666663,4,4,1,82,595,0.010084033613445379,0.16666666666666666,0.16666666666666666,0.3333333333333333
user_01548,14,770.0,55.0,0.6005,11,5,1,185,506,0.02766798418972332,0.2857142857142857,0.21428571428571427,0.2857142857142857
user_01549,10,690.2,69.02000000000001,0.6753,10,4,0,7,607,0.016474464579901153,0.2,0.3,0.4
user_01550,6,279.2,46.53333333333333,0.6236666666666667,6,3,1,62,640,0.009375,0.5,0.6666666666666666,0.16666666666666666
user_01551,11,701.2,63.74545454545455,0.5487272727272727,10,5,1,91,590,0.01864406779661017,0.36363636363636365,0.45454545454545453,0.18181818181818182
user_01552,15,1017.6,67.84,0.6168666666666667,10,5,0,20,669,0.02242152466367713,0.4666666666666667,0.4666666666666667,0.06666666666666667
user_01553,9,720.5,80.05555555555556,0.534,8,3,1,36,691,0.013024602026049204,0.5555555555555556,0.4444444444444444,0.3333333333333333
user_01554,12,637.5,53.125,0.5225,9,5,1,93,513,0.023391812865497075,0.16666666666666666,0.25,0.25
user_01555,5,405.5,81.1,0.25559999999999994,3,4,1,135,543,0.009208103130755065,0.4,0.4,0.2
user_01556,13,752.4,57.87692307692308,0.45253846153846156,8,4,1,34,573,0.02268760907504363,0.3076923076923077,0.38461538461538464,0.38461538461538464
user_01557,8,570.6999999999999,71.33749999999999,0.551875,7,4,1,42,674,0.011869436201780416,0.25,0.5,0.125
user_01558,5,231.6,46.32,0.4768,4,4,1,65,643,0.007776049766718507,1.0,0.0,0.4
user_01559,10,335.20000000000005,33.52,0.5014000000000001,7,5,0,8,711,0.014064697609001406,0.2,0.6,0.3
user_01560,9,579.3000000000001,64.36666666666667,0.48144444444444445,7,5,1,182,516,0.01744186046511628,0.2222222222222222,0.4444444444444444,0.4444444444444444
user_01561,10,571.3,57.129999999999995,0.44889999999999997,7,4,0,7,721,0.013869625520110958,0.3,0.2,0.2
user_01562,14,865.4,61.81428571428571,0.5096428571428572,11,5,0,3,684,0.02046783625730994,0.2857142857142857,0.7142857142857143,0.5
user_01563,10,459.7,45.97,0.4713,8,4,1,168,484,0.02066115702479339,0.3,0.5,0.5
user_01564,9,433.1,48.12222222222223,0.46755555555555556,7,5,1,126,549,0.01639344262295082,0.0,0.7777777777777778,0.3333333333333333
user_01565,11,819.3,74.48181818181818,0.4743636363636364,6,5,1,161,547,0.02010968921389397,0.18181818181818182,0.6363636363636364,0.36363636363636365
user_01566,17,1064.0,62.588235294117645,0.449,10,5,1,42,648,0.026234567901234566,0.35294117647058826,0.4117647058823529,0.23529411764705882
user_01567,8,431.0,53.875,0.320625,7,4,1,130,493,0.016227180527383367,0.375,0.25,0.375
user_01568,16,620.0,38.75,0.5204375,10,4,0,22,692,0.023121387283236993,0.25,0.5625,0.3125
user_01569,13,745.1,57.315384615384616,0.575923076923077,10,5,0,16,695,0.01870503597122302,0.23076923076923078,0.46153846153846156,0.23076923076923078
user_01570,8,528.2,66.025,0.500875,8,3,1,121,574,0.013937282229965157,0.375,0.625,0.375
user_01571,3,157.6,52.53333333333333,0.7113333333333333,3,2,1,359,188,0.015957446808510637,0.6666666666666666,0.6666666666666666,0.0
user_01572,12,929.6999999999999,77.475,0.5379166666666667,6,5,0,29,571,0.021015761821366025,0.16666666666666666,0.6666666666666666,0.3333333333333333
user_01573,6,301.0,50.166666666666664,0.5955,6,3,1,136,590,0.010169491525423728,0.3333333333333333,0.6666666666666666,0.3333333333333333
user_01574,12,624.7,52.05833333333334,0.49366666666666664,10,5,1,229,502,0.02390438247011952,0.4166666666666667,0.25,0.5
user_01575,6,279.90000000000003,46.650000000000006,0.239,5,3,1,127,603,0.009950248756218905,0.3333333333333333,0.0,0.5
user_01576,14,1133.5,80.96428571428571,0.4867142857142857,11,5,0,9,638,0.0219435736677116,0.35714285714285715,0.6428571428571429,0.0
user_01577,5,441.1,88.22,0.4904,4,3,1,298,391,0.01278772378516624,0.4,0.0,0.6
user_01578,11,662.4,60.21818181818182,0.5611818181818182,7,4,0,19,636,0.01729559748427673,0.2727272727272727,0.45454545454545453,0.45454545454545453
user_01579,11,431.40000000000003,39.21818181818182,0.4304545454545454,9,4,1,183,516,0.02131782945736434,0.36363636363636365,0.36363636363636365,0.2727272727272727
user_01580,10,530.3,53.029999999999994,0.4551,7,4,1,36,651,0.015360983102918587,0.3,0.2,0.4
user_01581,10,541.1,54.11,0.5654,7,3,1,300,342,0.029239766081871343,0.2,0.5,0.1
user_01582,8,473.5,59.1875,0.42025,7,4,1,69,340,0.023529411764705882,0.125,0.625,0.0
user_01583,9,333.4,37.044444444444444,0.2946666666666667,6,4,1,35,672,0.013392857142857142,0.4444444444444444,0.2222222222222222,0.4444444444444444
user_01584,4,314.90000000000003,78.72500000000001,0.7847500000000001,4,3,0,4,262,0.015267175572519083,0.25,0.5,0.25
user_01585,7,334.3,47.75714285714286,0.45814285714285713,6,4,1,170,417,0.016786570743405275,0.0,0.8571428571428571,0.42857142857142855
user_01586,10,358.4,35.839999999999996,0.6057,7,5,0,17,538,0.01858736059479554,0.5,0.1,0.6
user_01587,13,658.2,50.63076923076923,0.5613846153846154,10,4,1,49,641,0.0202808112324493,0.3076923076923077,0.46153846153846156,0.15384615384615385
user_01588,5,320.8,64.16,0.5826,4,3,1,50,659,0.007587253414264037,0.0,0.2,0.6
user_01589,8,655.4,81.925,0.555625,7,3,0,2,497,0.01609657947686117,0.0,0.625,0.625
user_01590,8,603.4,75.425,0.619375,6,5,1,139,454,0.01762114537444934,0.25,0.5,0.5
user_01591,11,729.1999999999999,66.29090909090908,0.5129090909090909,8,5,0,26,579,0.018998272884283247,0.18181818181818182,0.45454545454545453,0.36363636363636365
user_01592,12,826.5,68.875,0.47091666666666665,9,5,1,127,600,0.02,0.16666666666666666,0.4166666666666667,0.25
user_01593,5,371.3,74.26,0.47919999999999996,2,2,0,1,705,0.0070921985815602835,0.4,0.8,0.6
user_01594,6,353.9,58.98333333333333,0.4703333333333333,6,3,0,2,653,0.009188361408882083,0.3333333333333333,0.3333333333333333,0.5
user_01595,6,360.8,60.13333333333333,0.5808333333333334,5,4,1,62,506,0.011857707509881422,0.0,0.5,0.6666666666666666
user_01596,8,515.6,64.45,0.564875,7,5,1,82,486,0.01646090534979424,0.125,0.125,0.375
user_01597,16,1048.0,65.5,0.4675625,9,5,1,34,682,0.02346041055718475,0.4375,0.375,0.25
user_01598,12,583.5,48.625,0.5750000000000001,11,5,0,28,419,0.028639618138424822,0.25,0.5,0.4166666666666667
user_01599,11,599.9,54.53636363636363,0.5220909090909092,9,5,1,133,594,0.018518518518518517,0.36363636363636365,0.5454545454545454,0.18181818181818182
user_01600,1,121.9,121.9,0.092,1,1,1,538,1,1.0,0.0,1.0,1.0
user_01601,16,876.3000000000001,54.768750000000004,0.4634375,11,5,1,33,624,0.02564102564102564,0.25,0.5625,0.4375
user_01602,13,689.2,53.01538461538462,0.44846153846153847,9,5,0,24,666,0.01951951951951952,0.23076923076923078,0.5384615384615384,0.5384615384615384
user_01603,8,488.0,61.0,0.439875,8,5,1,52,644,0.012422360248447204,0.5,0.375,0.5
user_01604,8,430.6,53.825,0.5725,7,4,1,433,236,0.03389830508474576,0.25,0.125,0.25
user_01605,15,830.0,55.333333333333336,0.4111333333333333,10,5,0,24,679,0.022091310751104567,0.4666666666666667,0.4,0.3333333333333333
user_01606,12,623.6,51.96666666666667,0.3745,10,5,1,34,653,0.018376722817764167,0.4166666666666667,0.4166666666666667,0.3333333333333333
user_01607,9,319.1,35.455555555555556,0.38411111111111107,6,4,1,33,656,0.013719512195121951,0.4444444444444444,0.3333333333333333,0.2222222222222222
user_01608,12,593.4000000000001,49.45000000000001,0.5822499999999999,8,4,1,72,637,0.018838304552590265,0.25,0.3333333333333333,0.3333333333333333
user_01609,11,701.1,63.73636363636364,0.5943636363636364,8,5,0,22,700,0.015714285714285715,0.18181818181818182,0.7272727272727273,0.45454545454545453
user_01610,9,804.2,89.35555555555555,0.5792222222222222,7,5,1,89,564,0.015957446808510637,0.5555555555555556,0.5555555555555556,0.2222222222222222
user_01611,14,663.1,47.364285714285714,0.6331428571428572,9,5,1,38,610,0.022950819672131147,0.21428571428571427,0.35714285714285715,0.42857142857142855
user_01612,11,625.8,56.89090909090908,0.43799999999999994,6,5,1,123,400,0.0275,0.18181818181818182,0.5454545454545454,0.2727272727272727
user_01613,11,917.5,83.4090909090909,0.4823636363636364,6,5,0,4,714,0.015406162464985995,0.18181818181818182,0.36363636363636365,0.2727272727272727
user_01614,11,811.3,73.75454545454545,0.6284545454545455,8,5,1,118,514,0.021400778210116732,0.09090909090909091,0.09090909090909091,0.18181818181818182
user_01615,8,326.8,40.85,0.346,7,4,1,35,606,0.013201320132013201,0.125,0.375,0.125
user_01616,14,837.3,59.80714285714286,0.45842857142857146,10,5,0,11,649,0.02157164869029276,0.21428571428571427,0.5,0.07142857142857142
user_01617,12,777.4,64.78333333333333,0.5273333333333333,10,5,1,45,576,0.020833333333333332,0.25,0.5,0.16666666666666666
user_01618,14,763.7,54.550000000000004,0.5307142857142857,8,5,1,81,643,0.02177293934681182,0.14285714285714285,0.2857142857142857,0.35714285714285715
user_01619,7,402.3,57.471428571428575,0.31585714285714284,5,3,1,96,449,0.015590200445434299,0.0,0.5714285714285714,0.2857142857142857
user_01620,10,419.9,41.989999999999995,0.4008999999999999,9,5,1,133,513,0.01949317738791423,0.3,0.4,0.5
user_01621,20,1005.3000000000001,50.265,0.53205,12,5,0,9,701,0.028530670470756064,0.2,0.4,0.3
user_01622,7,416.09999999999997,59.442857142857136,0.4877142857142857,6,4,1,88,555,0.012612612612612612,0.42857142857142855,0.5714285714285714,0.42857142857142855
user_01623,8,366.5,45.8125,0.40425,6,4,1,64,465,0.017204301075268817,0.125,0.625,0.375
user_01624,7,573.9,81.98571428571428,0.6925714285714285,6,4,1,73,403,0.017369727047146403,0.5714285714285714,0.2857142857142857,0.5714285714285714
user_01625,8,482.3,60.2875,0.54175,7,3,1,95,605,0.013223140495867768,0.25,0.375,0.0
user_01626,12,422.7,35.225,0.53525,9,5,1,43,669,0.017937219730941704,0.16666666666666666,0.3333333333333333,0.25
user_01627,10,570.9,57.089999999999996,0.4479,9,3,1,47,588,0.017006802721088437,0.4,0.4,0.4
user_01628,15,843.0,56.2,0.473,12,5,1,38,631,0.02377179080824089,0.3333333333333333,0.4,0.4
user_01629,7,418.5,59.785714285714285,0.43842857142857145,6,3,1,78,590,0.011864406779661017,0.2857142857142857,0.7142857142857143,0.14285714285714285
user_01630,13,820.5,63.11538461538461,0.3852307692307692,9,5,1,76,548,0.023722627737226276,0.23076923076923078,0.38461538461538464,0.0
user_01631,10,566.9,56.69,0.5381,8,4,1,32,476,0.02100840336134454,0.1,0.2,0.4
user_01632,6,317.0,52.833333333333336,0.4613333333333333,4,3,1,119,568,0.01056338028169014,0.5,0.0,0.0
user_01633,7,392.3,56.042857142857144,0.4147142857142857,5,4,1,102,525,0.013333333333333334,0.14285714285714285,0.2857142857142857,0.2857142857142857
user_01634,12,684.5,57.041666666666664,0.5601666666666666,7,4,0,8,665,0.01804511278195489,0.16666666666666666,0.4166666666666667,0.4166666666666667
user_01635,15,1018.1,67.87333333333333,0.5382,12,5,1,69,630,0.023809523809523808,0.13333333333333333,0.4666666666666667,0.13333333333333333
user_01636,12,785.6,65.46666666666667,0.5933333333333334,9,5,1,160,568,0.02112676056338028,0.08333333333333333,0.5,0.25
user_01637,13,769.5,59.19230769230769,0.3565384615384615,11,5,0,14,674,0.019287833827893175,0.5384615384615384,0.7692307692307693,0.15384615384615385
user_01638,12,581.9,48.49166666666667,0.5345833333333333,9,2,0,4,468,0.02564102564102564,0.5,0.4166666666666667,0.16666666666666666
user_01639,12,711.7,59.30833333333334,0.6275000000000001,9,4,1,44,586,0.020477815699658702,0.4166666666666667,0.5833333333333334,0.3333333333333333
user_01640,11,724.5,65.86363636363636,0.4838181818181818,9,4,0,25,705,0.015602836879432624,0.2727272727272727,0.36363636363636365,0.36363636363636365
user_01641,7,627.5,89.64285714285714,0.617,5,3,1,151,506,0.01383399209486166,0.14285714285714285,0.42857142857142855,0.42857142857142855
user_01642,5,519.4,103.88,0.44299999999999995,5,3,1,154,546,0.009157509157509158,0.2,0.6,0.2
user_01643,10,726.3,72.63,0.6054999999999999,7,5,1,32,678,0.014749262536873156,0.3,0.2,0.5
user_01644,13,675.1,51.93076923076923,0.46923076923076923,10,5,1,68,524,0.02480916030534351,0.38461538461538464,0.38461538461538464,0.46153846153846156
user_01645,6,466.9,77.81666666666666,0.6061666666666666,5,4,1,164,294,0.02040816326530612,0.0,0.8333333333333334,0.16666666666666666
user_01646,7,289.4,41.34285714285714,0.66,5,5,1,53,598,0.011705685618729096,0.14285714285714285,0.42857142857142855,0.2857142857142857
user_01647,18,1030.4,57.24444444444445,0.6318888888888889,12,5,0,9,695,0.025899280575539568,0.16666666666666666,0.6666666666666666,0.5
user_01648,9,360.1,40.01111111111111,0.49122222222222217,8,5,1,67,629,0.014308426073131956,0.1111111111111111,0.5555555555555556,0.4444444444444444
user_01649,12,642.5,53.541666666666664,0.6025833333333334,10,5,0,14,676,0.01775147928994083,0.3333333333333333,0.3333333333333333,0.16666666666666666
user_01650,9,340.7,37.855555555555554,0.5186666666666667,7,4,1,72,551,0.016333938294010888,0.1111111111111111,0.5555555555555556,0.1111111111111111
user_01651,11,722.5,65.68181818181819,0.6068181818181818,11,5,0,26,678,0.016224188790560472,0.2727272727272727,0.5454545454545454,0.36363636363636365
user_01652,7,471.1,67.3,0.660142857142857,6,3,1,40,658,0.010638297872340425,0.0,0.42857142857142855,0.2857142857142857
user_01653,4,178.5,44.625,0.8315,4,3,1,91,640,0.00625,0.0,0.5,0.25
user_01654,12,542.8,45.23333333333333,0.5643333333333334,8,5,0,24,654,0.01834862385321101,0.08333333333333333,0.3333333333333333,0.3333333333333333
user_01655,20,1227.2,61.36,0.4142,12,5,0,5,715,0.027972027972027972,0.15,0.4,0.2
user_01656,7,231.6,33.08571428571428,0.36428571428571427,4,4,0,10,715,0.009790209790209791,0.5714285714285714,0.2857142857142857,0.5714285714285714
user_01657,13,863.6,66.43076923076923,0.4968461538461538,10,4,1,43,672,0.019345238095238096,0.23076923076923078,0.5384615384615384,0.6153846153846154
user_01658,9,538.1999999999999,59.79999999999999,0.39422222222222225,7,4,1,33,694,0.012968299711815562,0.0,0.4444444444444444,0.1111111111111111
user_01659,14,878.1,62.721428571428575,0.4667142857142857,10,5,0,29,700,0.02,0.14285714285714285,0.5714285714285714,0.2857142857142857
user_01660,5,309.0,61.8,0.41,4,3,1,40,635,0.007874015748031496,0.2,0.4,0.2
user_01661,15,907.4,60.49333333333333,0.5234666666666666,11,4,1,68,522,0.028735632183908046,0.26666666666666666,0.26666666666666666,0.3333333333333333
user_01662,12,578.0,48.166666666666664,0.42416666666666664,9,4,1,37,643,0.01866251944012442,0.25,0.75,0.16666666666666666
user_01663,3,150.3,50.1,0.525,3,3,1,164,300,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333
user_01664,11,423.3,38.481818181818184,0.5630909090909091,10,4,1,51,503,0.02186878727634195,0.09090909090909091,0.36363636363636365,0.18181818181818182
user_01665,11,756.1,68.73636363636363,0.4391818181818181,11,5,1,58,656,0.01676829268292683,0.2727272727272727,0.6363636363636364,0.09090909090909091
user_01666,12,775.0,64.58333333333333,0.4835833333333333,10,5,1,161,534,0.02247191011235955,0.4166666666666667,0.8333333333333334,0.25
user_01667,11,565.8,51.43636363636363,0.47181818181818186,8,4,0,12,718,0.01532033426183844,0.09090909090909091,0.2727272727272727,0.2727272727272727
user_01668,15,813.0,54.2,0.5264,9,4,1,78,645,0.023255813953488372,0.13333333333333333,0.26666666666666666,0.3333333333333333
user_01669,9,457.6,50.84444444444445,0.5152222222222222,8,4,1,158,568,0.01584507042253521,0.3333333333333333,0.5555555555555556,0.4444444444444444
user_01670,4,206.1,51.525,0.41224999999999995,3,3,0,18,473,0.008456659619450317,0.25,0.5,0.0
user_01671,6,308.1,51.35,0.5246666666666667,6,3,1,115,615,0.00975609756097561,0.3333333333333333,0.3333333333333333,0.5
user_01672,8,429.2,53.65,0.650375,8,4,1,53,516,0.015503875968992248,0.375,0.5,0.0
user_01673,8,249.7,31.2125,0.510375,7,4,1,99,515,0.015533980582524271,0.25,0.125,0.25
user_01674,9,595.5,66.16666666666667,0.5285555555555556,7,5,1,37,400,0.0225,0.2222222222222222,0.2222222222222222,0.2222222222222222
user_01675,11,734.8,66.8,0.5698181818181818,8,4,1,115,596,0.018456375838926176,0.09090909090909091,0.36363636363636365,0.36363636363636365
user_01676,10,404.6,40.46,0.4629,7,3,0,2,694,0.01440922190201729,0.4,0.5,0.6
user_01677,9,516.7,57.41111111111112,0.3678888888888889,6,4,1,241,482,0.01867219917012448,0.6666666666666666,0.3333333333333333,0.4444444444444444
user_01678,9,455.4,50.599999999999994,0.43777777777777777,9,4,1,56,597,0.01507537688442211,0.2222222222222222,0.5555555555555556,0.2222222222222222
user_01679,10,438.9,43.89,0.6269,7,3,1,60,661,0.015128593040847202,0.3,0.5,0.0
user_01680,6,260.8,43.46666666666667,0.5205000000000001,6,4,1,61,449,0.013363028953229399,0.3333333333333333,0.5,0.3333333333333333
user_01681,7,476.8,68.11428571428571,0.4878571428571429,5,5,1,89,445,0.015730337078651686,0.2857142857142857,0.5714285714285714,0.14285714285714285
user_01682,4,217.6,54.4,0.513,3,2,0,24,627,0.006379585326953748,0.25,1.0,0.75
user_01683,7,308.6,44.08571428571429,0.399,7,5,0,7,667,0.010494752623688156,0.42857142857142855,0.7142857142857143,0.14285714285714285
user_01684,6,305.9,50.98333333333333,0.5126666666666667,5,3,1,32,638,0.009404388714733543,0.16666666666666666,0.6666666666666666,0.16666666666666666
user_01685,3,145.3,48.43333333333334,0.5663333333333334,2,2,1,229,163,0.018404907975460124,0.6666666666666666,0.6666666666666666,0.3333333333333333
user_01686,11,740.2,67.2909090909091,0.6027272727272727,8,5,1,61,608,0.018092105263157895,0.2727272727272727,0.45454545454545453,0.09090909090909091
user_01687,14,809.3,57.80714285714286,0.5910714285714286,10,5,1,62,477,0.029350104821802937,0.6428571428571429,0.7142857142857143,0.35714285714285715
user_01688,4,279.9,69.975,0.59375,4,3,1,282,397,0.010075566750629723,0.25,0.25,0.25
user_01689,13,894.9,68.83846153846153,0.6144615384615385,12,5,0,19,711,0.01828410689170183,0.0,0.3076923076923077,0.3076923076923077
user_01690,10,473.0,47.3,0.4928,8,5,0,14,597,0.01675041876046901,0.4,0.5,0.2
user_01691,15,1137.3,75.82,0.4750666666666667,10,4,1,79,623,0.024077046548956663,0.2,0.4666666666666667,0.26666666666666666
user_01692,15,755.2,50.34666666666667,0.394,10,5,0,14,639,0.023474178403755867,0.13333333333333333,0.4666666666666667,0.3333333333333333
user_01693,6,370.0,61.666666666666664,0.5586666666666666,5,3,1,340,269,0.022304832713754646,0.5,0.0,0.3333333333333333
user_01694,15,853.9,56.92666666666666,0.6359333333333334,10,5,0,23,639,0.023474178403755867,0.4666666666666667,0.4666666666666667,0.13333333333333333
user_01695,4,309.4,77.35,0.47775,4,3,1,154,450,0.008888888888888889,0.75,0.75,0.25
user_01696,10,615.6,61.56,0.3789,8,4,1,83,608,0.01644736842105263,0.4,0.5,0.2
user_01697,6,489.0,81.5,0.5471666666666667,6,4,1,76,539,0.011131725417439703,0.16666666666666666,0.5,0.16666666666666666
user_01698,8,602.8,75.35,0.386625,7,5,1,47,666,0.012012012012012012,0.5,0.625,0.5
user_01699,11,575.1,52.28181818181818,0.518090909090909,6,5,0,17,703,0.015647226173541962,0.18181818181818182,0.5454545454545454,0.18181818181818182
user_01700,16,1040.4,65.025,0.455875,10,5,0,0,682,0.02346041055718475,0.3125,0.25,0.125
user_01701,9,573.6,63.733333333333334,0.6278888888888888,9,4,0,8,656,0.013719512195121951,0.3333333333333333,0.3333333333333333,0.0
user_01702,8,385.2,48.15,0.471,7,4,1,251,354,0.022598870056497175,0.375,0.125,0.75
user_01703,9,523.2,58.13333333333334,0.4653333333333333,7,4,1,269,375,0.024,0.2222222222222222,0.5555555555555556,0.1111111111111111
user_01704,13,631.4,48.56923076923077,0.5135384615384615,11,5,0,14,682,0.01906158357771261,0.3076923076923077,0.7692307692307693,0.46153846153846156
user_01705,6,279.1,46.51666666666667,0.2881666666666666,6,3,1,181,412,0.014563106796116505,0.3333333333333333,0.5,0.6666666666666666
user_01706,5,215.0,43.0,0.6396,4,3,1,149,519,0.009633911368015413,0.6,0.2,0.4
user_01707,7,360.0,51.42857142857143,0.5094285714285715,5,3,1,49,663,0.010558069381598794,0.2857142857142857,0.5714285714285714,0.5714285714285714
user_01708,9,685.7,76.1888888888889,0.4431111111111111,7,4,0,5,662,0.013595166163141994,0.5555555555555556,0.3333333333333333,0.3333333333333333
user_01709,2,104.4,52.2,0.273,2,2,1,195,249,0.008032128514056224,1.0,0.5,1.0
user_01710,12,868.2,72.35000000000001,0.49100000000000005,8,5,0,11,684,0.017543859649122806,0.16666666666666666,0.4166666666666667,0.25
user_01711,10,510.0,51.0,0.351,7,5,0,17,650,0.015384615384615385,0.0,0.4,0.3
user_01712,7,245.9,35.128571428571426,0.4734285714285714,7,3,1,228,495,0.014141414141414142,0.0,0.42857142857142855,0.42857142857142855
user_01713,7,444.7,63.528571428571425,0.4247142857142857,7,4,1,55,528,0.013257575757575758,0.14285714285714285,0.42857142857142855,0.0
user_01714,9,452.2,50.24444444444444,0.6033333333333333,8,3,0,26,520,0.01730769230769231,0.4444444444444444,0.2222222222222222,0.3333333333333333
user_01715,7,360.7,51.528571428571425,0.6122857142857142,5,4,1,61,488,0.014344262295081968,0.2857142857142857,0.7142857142857143,0.14285714285714285
user_01716,8,281.3,35.1625,0.468875,6,5,1,276,365,0.021917808219178082,0.25,0.5,0.25
user_01717,16,724.9,45.30625,0.37918749999999996,10,5,1,35,641,0.0249609984399376,0.0625,0.875,0.1875
user_01718,11,613.4,55.76363636363636,0.5493636363636364,9,4,1,43,654,0.016819571865443424,0.09090909090909091,0.5454545454545454,0.18181818181818182
user_01719,7,421.3,60.18571428571429,0.3895714285714286,7,4,1,112,507,0.013806706114398421,0.14285714285714285,0.14285714285714285,0.2857142857142857
user_01720,9,309.9,34.43333333333333,0.5605555555555556,7,4,0,0,605,0.01487603305785124,0.2222222222222222,0.5555555555555556,0.2222222222222222
user_01721,6,353.2,58.86666666666667,0.6489999999999999,6,3,1,153,443,0.013544018058690745,0.3333333333333333,0.3333333333333333,0.16666666666666666
user_01722,11,635.1999999999999,57.74545454545454,0.546,9,5,1,53,612,0.017973856209150325,0.18181818181818182,0.2727272727272727,0.36363636363636365
user_01723,8,503.09999999999997,62.887499999999996,0.61175,5,4,1,212,486,0.01646090534979424,0.25,0.5,0.375
user_01724,6,434.79999999999995,72.46666666666665,0.385,5,3,1,72,618,0.009708737864077669,0.16666666666666666,0.16666666666666666,0.3333333333333333
user_01725,17,707.5,41.61764705882353,0.4067647058823529,11,5,1,33,672,0.025297619047619048,0.17647058823529413,0.4117647058823529,0.23529411764705882
user_01726,16,1153.5,72.09375,0.4871875,12,5,1,64,639,0.025039123630672927,0.1875,0.625,0.375
user_01727,11,530.6,48.23636363636364,0.4567272727272727,9,5,0,15,678,0.016224188790560472,0.5454545454545454,0.7272727272727273,0.2727272727272727
user_01728,9,568.0,63.111111111111114,0.4471111111111111,7,4,1,375,292,0.030821917808219176,0.4444444444444444,0.3333333333333333,0.3333333333333333
user_01729,6,348.90000000000003,58.150000000000006,0.6096666666666667,4,2,1,389,328,0.018292682926829267,0.16666666666666666,0.5,0.3333333333333333
user_01730,7,473.6,67.65714285714286,0.49414285714285716,7,3,1,47,514,0.013618677042801557,0.2857142857142857,0.7142857142857143,0.14285714285714285
user_01731,9,419.3,46.58888888888889,0.3542222222222222,7,3,1,71,598,0.015050167224080268,0.1111111111111111,0.5555555555555556,0.2222222222222222
user_01732,6,426.9,71.14999999999999,0.3738333333333333,5,3,1,271,455,0.013186813186813187,0.16666666666666666,0.6666666666666666,0.5
user_01733,5,214.2,42.839999999999996,0.5716,5,3,1,87,582,0.00859106529209622,0.0,0.4,0.0
user_01734,16,832.3,52.01875,0.5358125,12,5,1,35,678,0.02359882005899705,0.125,0.625,0.25
user_01735,8,453.2,56.65,0.442625,7,4,0,20,623,0.012841091492776886,0.125,0.5,0.25
user_01736,10,590.5,59.05,0.6051,8,4,1,51,576,0.017361111111111112,0.2,0.4,0.3
user_01737,6,271.2,45.199999999999996,0.4895,5,5,1,262,392,0.015306122448979591,0.16666666666666666,0.5,0.3333333333333333
user_01738,14,618.6,44.18571428571429,0.49028571428571427,10,5,1,255,449,0.031180400890868598,0.07142857142857142,0.35714285714285715,0.2857142857142857
user_01739,5,283.5,56.7,0.583,4,3,1,135,546,0.009157509157509158,0.4,0.6,0.4
user_01740,8,501.40000000000003,62.675000000000004,0.3785,6,4,1,51,372,0.021505376344086023,0.125,0.375,0.25
user_01741,10,601.9,60.19,0.3592,9,4,0,4,727,0.013755158184319119,0.2,0.4,0.5
user_01742,8,282.90000000000003,35.362500000000004,0.3785,6,3,1,137,569,0.014059753954305799,0.375,0.375,0.375
user_01743,9,433.6,48.17777777777778,0.6567777777777778,5,5,1,139,568,0.01584507042253521,0.3333333333333333,0.5555555555555556,0.2222222222222222
user_01744,14,627.3,44.80714285714286,0.5425,11,5,1,120,597,0.023450586264656615,0.2857142857142857,0.5714285714285714,0.21428571428571427
user_01745,12,693.3,57.775,0.446,10,4,0,7,722,0.01662049861495845,0.0,0.5,0.25
user_01746,6,408.9,68.14999999999999,0.5178333333333334,6,5,1,57,467,0.01284796573875803,0.16666666666666666,0.3333333333333333,0.3333333333333333
user_01747,16,959.7,59.98125,0.32675,10,5,1,49,657,0.0243531202435312,0.4375,0.5625,0.1875
user_01748,9,760.2,84.46666666666667,0.548888888888889,6,5,0,4,593,0.01517706576728499,0.0,0.6666666666666666,0.3333333333333333
user_01749,9,567.9,63.099999999999994,0.5071111111111111,5,5,1,110,540,0.016666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444
user_01750,11,636.4,57.85454545454545,0.5459090909090909,8,4,1,110,542,0.02029520295202952,0.45454545454545453,0.6363636363636364,0.18181818181818182
user_01751,11,546.9,49.71818181818182,0.5233636363636364,7,5,0,15,543,0.020257826887661142,0.18181818181818182,0.5454545454545454,0.18181818181818182
user_01752,11,464.0,42.18181818181818,0.4728181818181818,8,4,1,135,578,0.01903114186851211,0.09090909090909091,0.36363636363636365,0.45454545454545453
user_01753,12,567.5,47.291666666666664,0.5333333333333333,10,5,1,60,666,0.018018018018018018,0.3333333333333333,0.4166666666666667,0.3333333333333333
user_01754,15,1139.3,75.95333333333333,0.45926666666666666,10,5,0,10,703,0.021337126600284494,0.26666666666666666,0.4,0.26666666666666666
user_01755,14,521.5,37.25,0.5642857142857143,12,4,1,42,573,0.02443280977312391,0.2857142857142857,0.2857142857142857,0.21428571428571427
user_01756,10,473.1,47.31,0.437,8,3,1,35,682,0.01466275659824047,0.4,0.4,0.4
user_01757,15,668.1,44.54,0.5686666666666667,10,5,1,87,623,0.024077046548956663,0.4,0.4666666666666667,0.3333333333333333
